"year","met_station","site","web","mean_overlap","se_overlap","season.precip.fall","GDD.fall","season.precip.spring","GDD.spring","mean.daily.precip","sd.daily.precip","cv.daily.precip","annual.PDO","annual.precip","web_id"
2013,"met49","C",4,0.659965924890397,0.0237083749329662,242.816,4329.4485,13.608,1452.2645,0.768923288,3.518293542,4.575610595,-0.926,256.424,"C.4"
2013,"met49","G",2,0.705087180828655,0.0127359792791468,242.816,4329.4485,13.608,1452.2645,0.768923288,3.518293542,4.575610595,-0.926,256.424,"G.2"
2013,"met49","G",3,0.70794490045057,0.0188788173239206,242.816,4329.4485,13.608,1452.2645,0.768923288,3.518293542,4.575610595,-0.926,256.424,"G.3"
2013,"met49","G",4,0.60008582634899,0.025138911914951,242.816,4329.4485,13.608,1452.2645,0.768923288,3.518293542,4.575610595,-0.926,256.424,"G.4"
2013,"met49","G",5,0.61577591858268,0.0198414062603178,242.816,4329.4485,13.608,1452.2645,0.768923288,3.518293542,4.575610595,-0.926,256.424,"G.5"
2013,"met50","B",1,0.691490089142225,0.0114221146500758,262.5,4485.5005,16.4,1538.874,0.840273973,3.807864178,4.531693593,-0.926,278.9,"B.1"
2013,"met50","B",3,0.552005384476967,0.0139617038464012,262.5,4485.5005,16.4,1538.874,0.840273973,3.807864178,4.531693593,-0.926,278.9,"B.3"
2013,"met50","B",4,0.596731605411256,0.0140453355846346,262.5,4485.5005,16.4,1538.874,0.840273973,3.807864178,4.531693593,-0.926,278.9,"B.4"
2013,"met50","B",5,0.675132104455715,0.0129606320377288,262.5,4485.5005,16.4,1538.874,0.840273973,3.807864178,4.531693593,-0.926,278.9,"B.5"
2014,"met49","G",2,0.481853203798101,0.0219750637216136,168.236,4375.9195,18.816,1521.276,0.630438356,2.11468166,3.354303619,0.531583333333333,187.052,"G.2"
2014,"met49","G",3,0.294611246848585,0.0204809117678674,168.236,4375.9195,18.816,1521.276,0.630438356,2.11468166,3.354303619,0.531583333333333,187.052,"G.3"
2014,"met49","G",4,0.406079589708203,0.0471488965619943,168.236,4375.9195,18.816,1521.276,0.630438356,2.11468166,3.354303619,0.531583333333333,187.052,"G.4"
2014,"met49","G",5,0.354962614775876,0.0339946479501107,168.236,4375.9195,18.816,1521.276,0.630438356,2.11468166,3.354303619,0.531583333333333,187.052,"G.5"
2014,"met49","C",2,0.39925489454267,0.0303833804851215,168.236,4375.9195,18.816,1521.276,0.630438356,2.11468166,3.354303619,0.531583333333333,187.052,"C.2"
2014,"met49","C",4,0.315397694737944,0.05250763943424,168.236,4375.9195,18.816,1521.276,0.630438356,2.11468166,3.354303619,0.531583333333333,187.052,"C.4"
2014,"met49","C",5,0.363608561313613,0.018009170891985,168.236,4375.9195,18.816,1521.276,0.630438356,2.11468166,3.354303619,0.531583333333333,187.052,"C.5"
2014,"met49","C",1,0.521324744974256,0.0454830299328697,168.236,4375.9195,18.816,1521.276,0.630438356,2.11468166,3.354303619,0.531583333333333,187.052,"C.1"
2014,"met50","B",1,0.453598764019396,0.0286910102843164,172,4526.711,22,1614.826,0.668219178,2.334424266,3.49350085,0.531583333333333,194,"B.1"
2014,"met50","B",3,0.426845438643632,0.0176652810652051,172,4526.711,22,1614.826,0.668219178,2.334424266,3.49350085,0.531583333333333,194,"B.3"
2014,"met50","B",4,0.378378709921724,0.0133888041320701,172,4526.711,22,1614.826,0.668219178,2.334424266,3.49350085,0.531583333333333,194,"B.4"
2014,"met50","B",5,0.313007075422949,0.0167317598677966,172,4526.711,22,1614.826,0.668219178,2.334424266,3.49350085,0.531583333333333,194,"B.5"
2015,"met49","G",2,0.301362904147156,0.0175621349900276,79.852,4391.791,49.112,1463.8525,0.673167123,2.071494125,3.077236028,0.805333333333333,128.964,"G.2"
2015,"met49","G",3,0.356852090659864,0.0235317080160829,79.852,4391.791,49.112,1463.8525,0.673167123,2.071494125,3.077236028,0.805333333333333,128.964,"G.3"
2015,"met49","G",4,0.295089030919861,0.0352859217154876,79.852,4391.791,49.112,1463.8525,0.673167123,2.071494125,3.077236028,0.805333333333333,128.964,"G.4"
2015,"met49","C",1,0.30257196682318,0.0284987307600786,79.852,4391.791,49.112,1463.8525,0.673167123,2.071494125,3.077236028,0.805333333333333,128.964,"C.1"
2015,"met49","C",2,0.282762645303493,0.0263149948088329,79.852,4391.791,49.112,1463.8525,0.673167123,2.071494125,3.077236028,0.805333333333333,128.964,"C.2"
2015,"met49","C",4,0.265245733623401,0.0326747557321308,79.852,4391.791,49.112,1463.8525,0.673167123,2.071494125,3.077236028,0.805333333333333,128.964,"C.4"
2015,"met49","C",5,0.344711661848117,0.0213223754719505,79.852,4391.791,49.112,1463.8525,0.673167123,2.071494125,3.077236028,0.805333333333333,128.964,"C.5"
2015,"met49","G",5,0.285822016111334,0.0303529504863337,79.852,4391.791,49.112,1463.8525,0.673167123,2.071494125,3.077236028,0.805333333333333,128.964,"G.5"
2015,"met50","B",1,0.40494508468664,0.0460686472142531,97.2,4547.613,56.7,1561.9985,0.820821918,2.701933452,3.291741355,0.805333333333333,153.9,"B.1"
2015,"met50","B",3,0.375784312046602,0.0172555469861488,97.2,4547.613,56.7,1561.9985,0.820821918,2.701933452,3.291741355,0.805333333333333,153.9,"B.3"
2015,"met50","B",4,0.41536543080958,0.0179316946040438,97.2,4547.613,56.7,1561.9985,0.820821918,2.701933452,3.291741355,0.805333333333333,153.9,"B.4"
2015,"met50","B",5,0.353898934204822,0.0230042296954119,97.2,4547.613,56.7,1561.9985,0.820821918,2.701933452,3.291741355,0.805333333333333,153.9,"B.5"
2016,"met49","C",1,0.327437626167763,0.0327869808194523,111.3829787,4443.794,29.25531915,1512.393,0.580746425,2.483210303,4.275894257,0.63175,140.63829785,"C.1"
2016,"met49","C",4,0.398008866960942,0.0255724379663869,111.3829787,4443.794,29.25531915,1512.393,0.580746425,2.483210303,4.275894257,0.63175,140.63829785,"C.4"
2016,"met49","C",5,0.365772387625022,0.0164254118652662,111.3829787,4443.794,29.25531915,1512.393,0.580746425,2.483210303,4.275894257,0.63175,140.63829785,"C.5"
2016,"met49","G",4,0.369916769795973,0.0168749144420074,111.3829787,4443.794,29.25531915,1512.393,0.580746425,2.483210303,4.275894257,0.63175,140.63829785,"G.4"
2016,"met49","C",2,0.349352124561271,0.021085307863188,111.3829787,4443.794,29.25531915,1512.393,0.580746425,2.483210303,4.275894257,0.63175,140.63829785,"C.2"
2016,"met49","G",2,0.375559346449952,0.0183927795678862,111.3829787,4443.794,29.25531915,1512.393,0.580746425,2.483210303,4.275894257,0.63175,140.63829785,"G.2"
2016,"met49","G",3,0.399589631456746,0.0161704687486855,111.3829787,4443.794,29.25531915,1512.393,0.580746425,2.483210303,4.275894257,0.63175,140.63829785,"G.3"
2016,"met49","G",5,0.365292690612614,0.0214055811716218,111.3829787,4443.794,29.25531915,1512.393,0.580746425,2.483210303,4.275894257,0.63175,140.63829785,"G.5"
2016,"met50","B",1,0.356315046125778,0.0140226998186371,110.7,4597.862,29.38159791,1595.889977,0.556944444,2.391735212,4.294387413,0.63175,140.08159791,"B.1"
2016,"met50","B",3,0.391718929287776,0.0108337065399079,110.7,4597.862,29.38159791,1595.889977,0.556944444,2.391735212,4.294387413,0.63175,140.08159791,"B.3"
2016,"met50","B",4,0.3636885317512,0.0096176664096279,110.7,4597.862,29.38159791,1595.889977,0.556944444,2.391735212,4.294387413,0.63175,140.08159791,"B.4"
2016,"met50","B",5,0.370523245512293,0.0185510086583084,110.7,4597.862,29.38159791,1595.889977,0.556944444,2.391735212,4.294387413,0.63175,140.08159791,"B.5"
2017,"met49","C",1,0.321788107811344,0.0402116213952146,143.3346837,4430.94163,40,1610.8345,0.494217622,1.914200883,3.873194313,-0.05975,183.3346837,"C.1"
2017,"met49","G",2,0.378600531880082,0.0152082350495535,143.3346837,4430.94163,40,1610.8345,0.494217622,1.914200883,3.873194313,-0.05975,183.3346837,"G.2"
2017,"met49","G",3,0.306456903625305,0.0195717361730806,143.3346837,4430.94163,40,1610.8345,0.494217622,1.914200883,3.873194313,-0.05975,183.3346837,"G.3"
2017,"met49","G",4,0.316787273910931,0.0179592513523591,143.3346837,4430.94163,40,1610.8345,0.494217622,1.914200883,3.873194313,-0.05975,183.3346837,"G.4"
2017,"met49","G",5,0.340239189811729,0.0175001783153911,143.3346837,4430.94163,40,1610.8345,0.494217622,1.914200883,3.873194313,-0.05975,183.3346837,"G.5"
2017,"met49","C",2,0.29053639012127,0.0205037113992646,143.3346837,4430.94163,40,1610.8345,0.494217622,1.914200883,3.873194313,-0.05975,183.3346837,"C.2"
2017,"met49","C",4,0.318288676741508,0.0199343313724647,143.3346837,4430.94163,40,1610.8345,0.494217622,1.914200883,3.873194313,-0.05975,183.3346837,"C.4"
2017,"met49","C",5,0.260506070038153,0.0178613622574963,143.3346837,4430.94163,40,1610.8345,0.494217622,1.914200883,3.873194313,-0.05975,183.3346837,"C.5"
2017,"met50","B",1,0.356015440184631,0.0133329394084148,172.9,4604.272,42.3,1699.8625,0.775616438,3.402517243,4.386855506,-0.05975,215.2,"B.1"
2017,"met50","B",3,0.295633783162423,0.0137817161789018,172.9,4604.272,42.3,1699.8625,0.775616438,3.402517243,4.386855506,-0.05975,215.2,"B.3"
2017,"met50","B",4,0.309439935478306,0.0120044147213171,172.9,4604.272,42.3,1699.8625,0.775616438,3.402517243,4.386855506,-0.05975,215.2,"B.4"
2017,"met50","B",5,0.329338226852524,0.0140402276704842,172.9,4604.272,42.3,1699.8625,0.775616438,3.402517243,4.386855506,-0.05975,215.2,"B.5"
2018,"met49","G",5,0.259859588465131,0.0163057699410797,144.1489362,4633.1115,20,1696.1965,0.645584378,2.815751631,4.361554784,-0.299666666666667,164.1489362,"G.5"
2018,"met49","G",2,0.324597897785399,0.0159899042096141,144.1489362,4633.1115,20,1696.1965,0.645584378,2.815751631,4.361554784,-0.299666666666667,164.1489362,"G.2"
2018,"met49","G",3,0.262418369526778,0.0152057326920455,144.1489362,4633.1115,20,1696.1965,0.645584378,2.815751631,4.361554784,-0.299666666666667,164.1489362,"G.3"
2018,"met49","G",4,0.326151677299989,0.0168337536680625,144.1489362,4633.1115,20,1696.1965,0.645584378,2.815751631,4.361554784,-0.299666666666667,164.1489362,"G.4"
2018,"met49","C",1,0.281391381912159,0.0737614224223764,144.1489362,4633.1115,20,1696.1965,0.645584378,2.815751631,4.361554784,-0.299666666666667,164.1489362,"C.1"
2018,"met49","C",2,0.336218324561767,0.035726057850239,144.1489362,4633.1115,20,1696.1965,0.645584378,2.815751631,4.361554784,-0.299666666666667,164.1489362,"C.2"
2018,"met49","C",4,0.282850238996995,0.0273630704663421,144.1489362,4633.1115,20,1696.1965,0.645584378,2.815751631,4.361554784,-0.299666666666667,164.1489362,"C.4"
2018,"met49","C",5,0.375104577847003,0.0219405682042073,144.1489362,4633.1115,20,1696.1965,0.645584378,2.815751631,4.361554784,-0.299666666666667,164.1489362,"C.5"
2018,"met50","B",1,0.336937121678181,0.0211108989935236,130.1,4771.4595,28,1771.5335,0.642191781,2.694770193,4.196207851,-0.299666666666667,158.1,"B.1"
2018,"met50","B",3,0.338367227442083,0.0144501827152357,130.1,4771.4595,28,1771.5335,0.642191781,2.694770193,4.196207851,-0.299666666666667,158.1,"B.3"
2018,"met50","B",4,0.347986698877554,0.0116415107775669,130.1,4771.4595,28,1771.5335,0.642191781,2.694770193,4.196207851,-0.299666666666667,158.1,"B.4"
2018,"met50","B",5,0.447430066460163,0.0215207322574767,130.1,4771.4595,28,1771.5335,0.642191781,2.694770193,4.196207851,-0.299666666666667,158.1,"B.5"
2019,"met49","C",1,0.355981596178189,0.0415907274117357,101.3829787,4398.622,68.61702128,1433.471,0.721072574,2.648310404,3.67273767,-0.0355,169.99999998,"C.1"
2019,"met49","C",2,0.464634448371101,0.0248155971783134,101.3829787,4398.622,68.61702128,1433.471,0.721072574,2.648310404,3.67273767,-0.0355,169.99999998,"C.2"
2019,"met49","C",4,0.461598442991674,0.0272082333234647,101.3829787,4398.622,68.61702128,1433.471,0.721072574,2.648310404,3.67273767,-0.0355,169.99999998,"C.4"
2019,"met49","C",5,0.471198886971063,0.0205519117275458,101.3829787,4398.622,68.61702128,1433.471,0.721072574,2.648310404,3.67273767,-0.0355,169.99999998,"C.5"
2019,"met49","G",3,0.687285388493642,0.0188891866469744,101.3829787,4398.622,68.61702128,1433.471,0.721072574,2.648310404,3.67273767,-0.0355,169.99999998,"G.3"
2019,"met49","G",4,0.533536433301754,0.0171186386334948,101.3829787,4398.622,68.61702128,1433.471,0.721072574,2.648310404,3.67273767,-0.0355,169.99999998,"G.4"
2019,"met49","G",5,0.627078176256793,0.0217400963835124,101.3829787,4398.622,68.61702128,1433.471,0.721072574,2.648310404,3.67273767,-0.0355,169.99999998,"G.5"
2019,"met49","G",2,0.472435272940448,0.0139975564160224,101.3829787,4398.622,68.61702128,1433.471,0.721072574,2.648310404,3.67273767,-0.0355,169.99999998,"G.2"
2019,"met50","B",1,0.562594420531577,0.0121815044342874,98.7,4553.846394,77.2,1494.558476,0.676986301,2.50289211,3.697108944,-0.0355,175.9,"B.1"
2019,"met50","B",3,0.524285761870328,0.0132993512554188,98.7,4553.846394,77.2,1494.558476,0.676986301,2.50289211,3.697108944,-0.0355,175.9,"B.3"
2019,"met50","B",4,0.421450328570649,0.012268767865468,98.7,4553.846394,77.2,1494.558476,0.676986301,2.50289211,3.697108944,-0.0355,175.9,"B.4"
2019,"met50","B",5,0.648823911886529,0.0186042877586601,98.7,4553.846394,77.2,1494.558476,0.676986301,2.50289211,3.697108944,-0.0355,175.9,"B.5"
2020,"met49","C",1,0.333352274784204,0.0537074819222906,91.80851064,4652.7175,38.5106383,1635.724,0.424074614,2.033735671,4.795702465,-1.04283333333333,130.31914894,"C.1"
2020,"met49","C",2,0.337135082379952,0.0285842785491842,91.80851064,4652.7175,38.5106383,1635.724,0.424074614,2.033735671,4.795702465,-1.04283333333333,130.31914894,"C.2"
2020,"met49","C",4,0.603131610298785,0.0621190116688479,91.80851064,4652.7175,38.5106383,1635.724,0.424074614,2.033735671,4.795702465,-1.04283333333333,130.31914894,"C.4"
2020,"met49","G",2,0.3591091426481,0.0183053402835357,91.80851064,4652.7175,38.5106383,1635.724,0.424074614,2.033735671,4.795702465,-1.04283333333333,130.31914894,"G.2"
2020,"met49","G",3,0.369423504905568,0.0251124852617628,91.80851064,4652.7175,38.5106383,1635.724,0.424074614,2.033735671,4.795702465,-1.04283333333333,130.31914894,"G.3"
2020,"met49","G",4,0.318512542702835,0.0211597089853447,91.80851064,4652.7175,38.5106383,1635.724,0.424074614,2.033735671,4.795702465,-1.04283333333333,130.31914894,"G.4"
2020,"met49","G",5,0.414827731330992,0.0764566019087163,91.80851064,4652.7175,38.5106383,1635.724,0.424074614,2.033735671,4.795702465,-1.04283333333333,130.31914894,"G.5"
2020,"met49","C",5,0.360768724831986,0.0327830272505096,91.80851064,4652.7175,38.5106383,1635.724,0.424074614,2.033735671,4.795702465,-1.04283333333333,130.31914894,"C.5"
2020,"met50","B",1,0.364826436742718,0.0140313639851331,152.4,4831.7415,47,1700.5215,0.653825137,2.712421778,4.148543129,-1.04283333333333,199.4,"B.1"
2020,"met50","B",3,0.346827020417948,0.0196678957971533,152.4,4831.7415,47,1700.5215,0.653825137,2.712421778,4.148543129,-1.04283333333333,199.4,"B.3"
2020,"met50","B",4,0.347397580082265,0.0144350294249189,152.4,4831.7415,47,1700.5215,0.653825137,2.712421778,4.148543129,-1.04283333333333,199.4,"B.4"
2020,"met50","B",5,0.482040480848171,0.0501787292335483,152.4,4831.7415,47,1700.5215,0.653825137,2.712421778,4.148543129,-1.04283333333333,199.4,"B.5"
2021,"met49","G",2,0.742932325602687,0.0204152108355793,187.3404255,4481.7355,14.04255319,1518.951,0.574176625,2.767965434,4.820756043,-1.57841666666667,201.38297869,"G.2"
2021,"met49","G",4,0.690367710067435,0.0220943669483865,187.3404255,4481.7355,14.04255319,1518.951,0.574176625,2.767965434,4.820756043,-1.57841666666667,201.38297869,"G.4"
2021,"met49","G",5,0.604274629076859,0.046260683590043,187.3404255,4481.7355,14.04255319,1518.951,0.574176625,2.767965434,4.820756043,-1.57841666666667,201.38297869,"G.5"
2021,"met49","C",4,0.66491619427339,0.0533076273961243,187.3404255,4481.7355,14.04255319,1518.951,0.574176625,2.767965434,4.820756043,-1.57841666666667,201.38297869,"C.4"
2021,"met49","G",3,0.607481558475603,0.0432141502662424,187.3404255,4481.7355,14.04255319,1518.951,0.574176625,2.767965434,4.820756043,-1.57841666666667,201.38297869,"G.3"
2021,"met49","C",1,0.763981817179301,0.022642226496638,187.3404255,4481.7355,14.04255319,1518.951,0.574176625,2.767965434,4.820756043,-1.57841666666667,201.38297869,"C.1"
2021,"met49","C",2,0.587274124903214,0.0247142090677446,187.3404255,4481.7355,14.04255319,1518.951,0.574176625,2.767965434,4.820756043,-1.57841666666667,201.38297869,"C.2"
2021,"met49","C",5,0.579381876985088,0.0262785844025346,187.3404255,4481.7355,14.04255319,1518.951,0.574176625,2.767965434,4.820756043,-1.57841666666667,201.38297869,"C.5"
2021,"met50","B",1,0.51560143052348,0.015364411892938,264.5,4610.5795,26.4,1600.184,0.833972603,4.345807232,5.21097122,-1.57841666666667,290.9,"B.1"
2021,"met50","B",3,0.482454278479457,0.011447878050721,264.5,4610.5795,26.4,1600.184,0.833972603,4.345807232,5.21097122,-1.57841666666667,290.9,"B.3"
2021,"met50","B",4,0.481917344723154,0.00939232174304896,264.5,4610.5795,26.4,1600.184,0.833972603,4.345807232,5.21097122,-1.57841666666667,290.9,"B.4"
2021,"met50","B",5,0.542588020557482,0.0198904476259842,264.5,4610.5795,26.4,1600.184,0.833972603,4.345807232,5.21097122,-1.57841666666667,290.9,"B.5"
2022,"met49","G",2,0.512227345739592,0.031931499159403,192.0212766,4498.755386,17.11376017,1520.702006,0.989502607,3.551265184,3.588939696,-1.77808333333333,209.13503677,"G.2"
2022,"met49","C",1,0.655034016259843,0.0518227716969046,192.0212766,4498.755386,17.11376017,1520.702006,0.989502607,3.551265184,3.588939696,-1.77808333333333,209.13503677,"C.1"
2022,"met49","C",2,0.456796180931081,0.0298887169298758,192.0212766,4498.755386,17.11376017,1520.702006,0.989502607,3.551265184,3.588939696,-1.77808333333333,209.13503677,"C.2"
2022,"met49","C",4,0.625409279438357,0.0759706878853063,192.0212766,4498.755386,17.11376017,1520.702006,0.989502607,3.551265184,3.588939696,-1.77808333333333,209.13503677,"C.4"
2022,"met49","C",5,0.431851439620041,0.0421134653212428,192.0212766,4498.755386,17.11376017,1520.702006,0.989502607,3.551265184,3.588939696,-1.77808333333333,209.13503677,"C.5"
2022,"met49","G",3,0.761932529789096,0.0297424079507531,192.0212766,4498.755386,17.11376017,1520.702006,0.989502607,3.551265184,3.588939696,-1.77808333333333,209.13503677,"G.3"
2022,"met49","G",4,0.509381265495951,0.0314489451186945,192.0212766,4498.755386,17.11376017,1520.702006,0.989502607,3.551265184,3.588939696,-1.77808333333333,209.13503677,"G.4"
2022,"met49","G",5,0.594019499160913,0.0516281779898596,192.0212766,4498.755386,17.11376017,1520.702006,0.989502607,3.551265184,3.588939696,-1.77808333333333,209.13503677,"G.5"
2022,"met50","B",1,0.473745652755961,0.0642473327676973,163.6,4656.6585,22.8,1610.662,0.804657534,2.55163279,3.171079225,-1.77808333333333,186.4,"B.1"
2022,"met50","B",3,0.528363225722045,0.0124017624855838,163.6,4656.6585,22.8,1610.662,0.804657534,2.55163279,3.171079225,-1.77808333333333,186.4,"B.3"
2022,"met50","B",4,0.508839658847591,0.0121907973172007,163.6,4656.6585,22.8,1610.662,0.804657534,2.55163279,3.171079225,-1.77808333333333,186.4,"B.4"
2022,"met50","B",5,0.490803765046543,0.0266750155275654,163.6,4656.6585,22.8,1610.662,0.804657534,2.55163279,3.171079225,-1.77808333333333,186.4,"B.5"
2023,"met49","C",5,0.368977984321007,0.0189688171466643,111.595745,4606.806,46.3829787,1406.1,0.605654328,2.43139487,4.014492684,-1.88216666666667,157.9787237,"C.5"
2023,"met49","C",1,0.323284597249377,0.0401967598890164,111.595745,4606.806,46.3829787,1406.1,0.605654328,2.43139487,4.014492684,-1.88216666666667,157.9787237,"C.1"
2023,"met49","C",2,0.328452197052248,0.0235623288877746,111.595745,4606.806,46.3829787,1406.1,0.605654328,2.43139487,4.014492684,-1.88216666666667,157.9787237,"C.2"
2023,"met49","C",4,0.387808920235163,0.0330842567651629,111.595745,4606.806,46.3829787,1406.1,0.605654328,2.43139487,4.014492684,-1.88216666666667,157.9787237,"C.4"
2023,"met49","G",2,0.381048665107834,0.0145481837609914,111.595745,4606.806,46.3829787,1406.1,0.605654328,2.43139487,4.014492684,-1.88216666666667,157.9787237,"G.2"
2023,"met49","G",3,0.310561297347452,0.0165483684820598,111.595745,4606.806,46.3829787,1406.1,0.605654328,2.43139487,4.014492684,-1.88216666666667,157.9787237,"G.3"
2023,"met49","G",4,0.391372114605621,0.0195777155904014,111.595745,4606.806,46.3829787,1406.1,0.605654328,2.43139487,4.014492684,-1.88216666666667,157.9787237,"G.4"
2023,"met49","G",5,0.353271712644385,0.0232083638546161,111.595745,4606.806,46.3829787,1406.1,0.605654328,2.43139487,4.014492684,-1.88216666666667,157.9787237,"G.5"
2023,"met50","B",1,0.616557935822743,0.0156196457041805,89.4,4757.3235,52.5,1464.498,0.553150685,2.145893649,3.879401594,-1.88216666666667,141.9,"B.1"
2023,"met50","B",3,0.452306724897842,0.011675890608124,89.4,4757.3235,52.5,1464.498,0.553150685,2.145893649,3.879401594,-1.88216666666667,141.9,"B.3"
2023,"met50","B",4,0.319988605890636,0.00868843216719588,89.4,4757.3235,52.5,1464.498,0.553150685,2.145893649,3.879401594,-1.88216666666667,141.9,"B.4"
2023,"met50","B",5,0.360666772684324,0.0222159400383365,89.4,4757.3235,52.5,1464.498,0.553150685,2.145893649,3.879401594,-1.88216666666667,141.9,"B.5"
